"ID","Naive B cells","Memory B cells","Plasma cells","CD8 T cells","Naive CD4 T cells","Resting CD4 memory T cells","Activated CD4 memory T cells","Follicular helper T cells","Regulatory T cells","Gamma delta T cells","Resting NK cells","Activated NK cells","Monocytes","M0 Macrophages","M1 Macrophages","M2 Macrophages","Resting dendritic cells","Activated dendritic cells","Resting mast cells","Activated mast cells","Eosinophils","Neutrophils"
"SEQC_NB095",0.21508956676582,0.00497217484059596,0,0.112483824911981,0.0457804545851318,0.0445208187710307,0,0.0544108066121932,0.0478013884798353,0,0.0521352593475889,0,0.0310200853567198,0.111367662043412,0.0369731017163722,0.240228390804997,0,0,0,0.00321646576432072,0,0
"SEQC_NB096",0.0347117253408024,0.00329887747421209,0,0.0772330296006973,0,0.212083199896857,0,0.147649768218638,0.0600899131411043,0,0.058222969501392,0,0.0359500024606792,0.175084777922069,0.0260146297818521,0.159296050528882,0,0,0,0,0.0103650561328138,0
"SEQC_NB097",0.102321957825718,0.0225653211166939,0,0.184024977717516,0,0.121164608964908,0,0.0883285565448608,0,0,0.0679350968358935,0,0.045502750465191,0.127572808933517,0.0172060844583176,0.22089514409304,0,0.00248269304434541,0,0,0,0
"SEQC_NB098",0,0.00983773311304777,0.00021387539292319,0.250229034548842,0,0.156501460054877,0,0.136403403976868,0.00707136369553216,0,0.00511632255755977,0.0267272342666393,0.0593178235999379,0.03279751015132,0,0.289261580003691,0.0140291461216903,0,0,0,0.0124935125170728,0
"SEQC_NB099",0.00332665868383713,0,0.000393578810675337,0.0292150692773368,0,0.269056157989732,0,0.119673903190518,0.0337965588914412,0,0.0684746400306029,0.020331278620651,0.101542160564474,0.199841796634873,0,0.101084239506796,0,0,0.0266946164672618,0,0.0265693413318009,0
"SEQC_NB100",0.0293283761524999,0,0,0,0,0.361248355526044,0,0.0513061230558131,0.0532178581506654,0,0.0175544885690748,0.0101537481365696,0.0529798949517219,0.201500752506918,0,0.188340078673411,0,0.00877408987881773,0.0255962343984645,0,0,0
"SEQC_NB101",0.042950253767775,0,0.00123298693249866,0.134555470348099,0,0.21243080447373,0.0221737060004307,0.0560482060484424,0,0,0.0325286815139664,0,0.0753056228136002,0,0.0864182805236943,0.332242955210876,0,0,0,0.00411303236688713,0,0
"SEQC_NB102",0.129960166833592,0,0.00352088395640946,0.0123415305120978,0,0.176284974366752,0,0.0387466129648754,0.0278916196846922,0,0.0814416512347411,0,0.0171612282273161,0.274492488972049,0.0189284271974422,0.101531307954529,0,0,0,0.094896252028916,0,0.0228028560665876
"SEQC_NB103",0.000808625870490461,0.0205017420922581,0.0266845433490408,0.0148160219636162,0,0.430938215678193,0,0.023812943699227,0.0214713366689794,0,0.0683898765366473,0,0.0385309972525665,0,0.02635953803426,0.301043440402121,0,0,0.00603818986869988,0,0.020604528583901,0
"SEQC_NB104",0.00421765767807272,0.0112901505330813,0,0,0,0.281896386544109,0,0.158319674931157,0.0433667535251776,0,0.0263878699651177,0.0252384958635681,0.00803843931842819,0.255717124387747,0.0119915703171108,0.138428394730081,0,0,0.03510748220635,0,0,0
"SEQC_NB105",0.017789447050578,0.0181001521520498,0,0.112637448450841,0,0.231447195692628,0,0.0294559260278215,0,0,0.0932077811825057,0,0.0615899050743716,0.062359396884089,0.0122877768337821,0.359355253461787,0,0,0.00133169500702832,0,0.000438022182517964,0
"SEQC_NB106",0.0106092539826771,0,0,0.0537066585242222,0,0.287099303455522,0,0.104928722316852,0.0340315846685483,0,0.0136483345939428,0.0481437851475596,0.00182107946025136,0.132129408851174,0.0256315827408914,0.265963881720108,0,0,0.0138578957608671,0,0.00842850877738497,0
"SEQC_NB107",0.0840093702647345,0,0,0.249562674065531,0.000902406847382466,0.0359577952331313,0,0.075160104027291,0.0924601399549192,0,0.0365465015767955,0,0.039851155556108,0.00785590701821539,0.0551825414594712,0.311444733666668,0,0.00512509549329254,0.00594157483645994,0,0,0
"SEQC_NB108",0,0.0115613654278505,0,0,0,0.423238701961262,0,0.0500886833272026,0.0560859120550574,0,0.0487849959082638,0.00823343723529851,0.0198859240864364,0.189179027332608,0.0111509402747108,0.16012227369137,0,0,0.02166873869994,0,0,0
"SEQC_NB109",0.070225580321675,0,0,0.181607073737775,0,0.112386754219066,0,0.0329213806463412,0.040748526454273,0,0.0397095542748201,0,0.0470622900926807,0.241526068567837,0.0177385845739533,0.216024376294205,0,0,4.98108173736825e-05,0,0,0
"SEQC_NB110",0.007650098130368,0.0195708689059193,0.00261063094147064,0.114024357068781,0,0.211386695988071,0,0.104314838090523,0.0448710956193384,0,0.137035921562146,0,0.0835842694452464,0.0161936677831014,0.0114193204334055,0.147188252515011,0,0,0.0968240884090125,0,0.00332589510760536,0
"SEQC_NB111",0.0180762309466852,0,0,0,0,0.355928974965137,0,0.129904396445683,0.0479821643227495,0,0.0476504393982706,0.0147697295061973,0.00576240864448559,0.219354727509246,0,0.107444259962092,0,0.00210087213698739,0.0218742844881229,0,0.0291515116743428,0
"SEQC_NB112",0.0620071012124351,0.0192387373332829,0,0.13236206917338,0,0.105138139963411,0,0.096405407547387,0.0512693498441705,0.00984462245527974,0,0,0,0.201074043256506,0.0465241467091812,0.276136382504967,0,0,0,0,0,0
"SEQC_NB113",0.0133614547799276,0.0441251717541187,0,0.0485039006672108,0,0.382516575727657,0,0.157792225791603,0.0879845044547391,0,0.0331749681643266,0.00255602286607806,0.0804235356465766,0.0742514611968777,0,0.0190003813190104,0,0,0.0530862687400011,0,0.00322352889187345,0
"SEQC_NB114",0.0199411657136599,0,0,0.0201924518690992,0,0.297907222302974,0,0.236838474426968,0.0258205693980322,0,0,0.0176384616014284,0.0807635389590305,0.0865130543908617,0.0201894276014047,0.111850345460695,0.0116942145668203,0,0.0567820989882582,0,0.0138689747207684,0
"SEQC_NB115",0.117960576394045,0,0,0.231625747072923,0,0.127634171358795,0,0.144354743606013,0.0139877383445693,0,0.0107909437844114,0,0.0294794336073157,0.123229362245338,0.0176411814782415,0.171144346390581,0,0,0,0.012151755717767,0,0
"SEQC_NB116",0.064291266797707,0,0.0268733237462706,0.163636919770965,0,0.097652790737294,0,0.0928979466047862,0.0380610846718172,0,0.0661686981117939,0,0.0162995469824491,0.199049665995603,0.0724438413360705,0.162624915245244,0,0,0,0,0,0
"SEQC_NB117",0.00378466968022386,0.0134395183144667,0,0.19587943531724,0,0.0640516442685272,0,0.0699840905810248,0.0188013351770323,0,0.000821356024141371,0.0262993737865268,0.0476837443362142,0.243206888674404,0.0481052144213147,0.242830016417075,0,0,0.0251127130018095,0,0,0
"SEQC_NB118",0.0150196030299696,0,0,0,0,0.411101504268484,0,0.0427944033634548,0.122613816530188,0,0.127009834687101,0,0.0313129993283838,0.0366031419001286,0.0146515785178947,0.196869289986749,0,0.00202382838764576,0,0,0,0
"SEQC_NB119",0.0524002203404202,0,0.000618822525329659,0.0559310606871352,0,0.282754629507554,0,0.0449896904629959,0.0410652050935433,0,0.0250857484182363,0,0.00408367635698131,0.0772658664514405,0.039338311241272,0.281069213491908,0.00347486370671634,0,0,0,0,0.0919226917164672
"SEQC_NB120",0.0569097184005154,0,0.0161279235717382,0.0686866620793021,0,0.192793735262011,0,0.0287579986140916,0.0644316602931812,0,0.0644353927674367,0.0125094290989424,0.0521003181148836,0.280950333012028,0.0122537017439463,0.12633135466703,0,0,0.0237117723748934,0,0,0
"SEQC_NB121",0.0550305157901658,0,0,0.0470339221649165,0,0.163528668886742,0,0.00952250876765217,0.0557881120562403,0,0.0998979579487654,0,0.0484381260251256,0.261479296291079,0.0689923613823095,0.154731545135081,0,0,0.0355569855519228,0,0,0
"SEQC_NB122",0.177353646810247,0,0,0.15350872410936,0,0.180919276867381,0.00138357284006905,0.188707755396215,0.0465257573306354,0,0.0690491826119531,0,0.0308440582004122,0.0230004183772988,0.0335755589313542,0.0594772637563489,0,0,0,0.0356547847687251,0,0
"SEQC_NB123",0.00842463722693508,0.00565645310526521,0,0,0,0.334011815755174,0,0.0558624483416469,0.0910478196454546,0,0.0509536022471825,0,0.00360729316845272,0.327228129250065,0.0281707288764658,0.0486347526102206,0.0106261768958667,0,0.0357761428772714,0,0,0
"SEQC_NB124",0.00607894750624906,0.0188814315257611,0,0,0,0.231872893411688,0,0.118893459676714,0.0660347173496184,0,0.0232880503229687,0.0316857730647451,0.0548293041470131,0.363414970676511,0.0170854030785846,0.0540052678649886,0.00163417686972186,0,0.0122956045054358,0,0,0
"SEQC_NB125",0.0610090703907495,0,0.0022550530232481,0.187169785678396,0,0.0915083036133761,0,0.0596792267997292,0.101036279223925,0,0.0039187343393998,0.0184734164138253,0.0235810930600529,0.150278926044361,0.00669977568664481,0.288374434555591,0,0,0.00601590117070108,0,0,0
"SEQC_NB126",0.007064542504294,0.00112236097523638,0.000250380551497773,0,0,0.406401588574293,0,0.0286473605800344,0.103238944941762,0,0.0510995270749682,0.0123142451396837,0.0662786574002834,0,0.0133380826053852,0.171343428157489,0,0,0.138900881495073,0,0,0
"SEQC_NB127",0.116879230082382,0,0,0.264961386761045,0.0576570822480093,0.0323960539725164,0,0.0201547076586016,0.120007010480872,0,0.024090288920867,0.0223893549037085,0.0440627957930019,0.100404536893751,0.0224867478729291,0.150284954574906,0,0.0117817129428051,0.012444136894606,0,0,0
"SEQC_NB128",0.0154125304283541,0,0.000247119865934483,0,0,0.248022819553073,0,0.0568971210019121,0.0693887867061359,0,0.0281235265467359,0.0145415374355036,0,0.272036950566981,0.0238489387905003,0.238644663202152,0,0,0.0328360059027178,0,0,0
"SEQC_NB129",0,0.0228949541943382,0,0.191090444017821,0,0,0,0.0993145345787557,0.0505679986899209,0,0.024167713179141,0.0126744257304589,0.056441127215924,0.281939093771522,0.0455675857652089,0.215342122856909,0,0,0,0,0,0
"SEQC_NB130",0.00321220954315602,0.00945191009382281,0,0,0,0.15861866197028,0,0.0380196972915363,0.0287314226186459,0,0.0755279425976919,0,0,0.51089222091719,0,0.132128205648655,0.0222319214989749,0,0.0211858078200477,0,0,0
"SEQC_NB131",0.00846826768621021,0,0.00125070221564338,0,0,0.282776951482246,0,0.0720380435507945,0.0661029075939638,0,0.113958553175224,0,0.0678065404396185,0.128488358783344,0.0551874688723386,0.177803403862949,0,0,0,0,0.0261188023376682,0
"SEQC_NB132",0.00610681665528863,0,0,0.117163044863791,0,0.175167700639781,0,0.128067332492234,0.0589182468597918,0,0.0583734951965032,0,0.0659880795863963,0.0826102541083142,0.0271437378228765,0.264586063588178,0,0,0,0,0.0158752281868462,0
"SEQC_NB133",0.219330607074536,0.079675322773451,0.00158367889314773,0.091434526886372,0.0428500861910993,0.133566494872702,0.0107703490730705,0.0962405240458684,0.0387482291301157,0,0.0517559279053436,0,0.0187105822429778,0.0407110277011344,0.0433769106085089,0.131245732601672,0,0,0,0,0,0
"SEQC_NB134",0,0.0124338250794867,0,0,0,0.261966683761913,0,0.0515695983055759,0.048937719093,0,0.0660885867924885,0.000139490754816092,0,0.454408884809185,0,0.0828614462953442,0.00770162424887415,0,0.0104217545389837,0,0,0.00347038632033358
"SEQC_NB135",0.0318284363859128,0,0,0.134116730142781,0,0.107517180718175,0,0.00790424116873473,0.0879266816129333,0,0.0555748934974518,0,0.0473439563761235,0.241896857065964,0.0106334859747023,0.275257537057221,0,0,0,0,0,0
"SEQC_NB136",0.00960928425553726,0.0206701762744805,0,0,0,0.326516419328689,0,0.0528723922325489,0.0718425120011909,0,0.0650152928788528,0,0.0958897322183477,0.0208075184001595,0.0438046970423062,0.284593654757591,0,0,0,0,0.0083783206102954,0
"SEQC_NB137",0.0308835531575965,0,0.00302382790631459,0.00246591133565173,0,0.149899551793501,0,0.122978881294887,0.0186589895584414,0,0,0.0436681416390552,0.0544550807265339,0.270238925223621,0.00247394448576142,0.253177934199274,0,0,0.0480752586793634,0,0,0
"SEQC_NB138",0,0.021284413412955,0,0,0,0.267721564092733,0,0.151499220974666,0,0,0,0.00364927723728214,0.0431279225393791,0.222756742466082,0,0.217754443647967,0,0,0,0.04231813482991,0.029888280799025,0
"SEQC_NB139",0.105171178208564,0,0,0.219476902983186,0.0910287685812139,0.0507925486564565,0,0.0133675880118656,0.0949885062527943,0,0.0246617161953877,0,0.0282638414739247,0.154438645103189,0.0366642485980851,0.178471757211458,0,0.00267429872387522,0,0,0,0
"SEQC_NB140",0.00812703262513742,0.0412259602217053,0.0302096238892677,0.225258620829431,0,0.117073556539679,0,0.0880167149585427,0.0141821355146811,0,0.0904198972791603,0,0.094652717613866,0,0.00993643250668285,0.265861944263877,0,0.00205433447884843,0,0,0.0129810292791204,0
"SEQC_NB141",0.0948632632283398,0,0,0.153683384744423,0.156603502172238,0.170406591239023,0,0.000123851479728284,0.00709099882305413,0,0.049840481871709,0,0.0300304081750199,0.0516522398214905,0.0201308269652457,0.265574451479729,0,0,0,0,0,0
"SEQC_NB142",0.0655079941559985,0,0.00204661494870721,0.269415669583881,0.133589240372961,0.105975472519155,0.0099476967605783,0.0638204416679447,0.0440949769734497,0,0.0273835417569641,0,0.0130269506338134,0.072273111670506,0.0560335959158368,0.136884693040205,0,0,0,0,0,0
"SEQC_NB143",0.0744672901344785,0,0.00270885225725174,0.0468207428123021,0,0.168746819274724,0.00555342109389037,0.130362553721981,0.023747848947523,0,0.0185763375474424,0,0,0.276641670237128,0.0157515380563445,0.211696898911676,0,0,0,0.0249260270052589,0,0
"SEQC_NB144",0.0673785954439313,0.0641942481082529,0,0,0,0.240333923810082,0,0.0592908891187848,0.0416947888807422,0,0.0362987000219573,0,0.0277605940872669,0.176092779316821,0.100009784767523,0.168712502312575,0,0,0,0.018233194132063,0,0
"SEQC_NB145",0.135010967715863,0,0.00327880282064018,0.0370190490279843,0,0.17146363493739,0.0148949736688426,0.0511379387946626,0.0501149458003563,0,0.0528986874451212,0,0.00712790686737845,0.150482751279198,0.125066132529936,0.18623448511887,0,0,0.0152697239937572,0,0,0
"SEQC_NB146",0.0204307812464004,0,0.070572867724799,0.039128672226316,0,0.247818955278054,0,0.0891336791906907,0.0514814036824161,0,0.0728671432107457,0.00360480610201769,0.0524828228772502,0.182798949117392,0,0.142814955754309,0,0,0.0047796774191015,0,0.0220852861705078,0
"SEQC_NB147",0.0221478904462327,0,0,0.409269799354729,0.0883614176557593,0.0618966644639912,0,0.0606217038066728,0.0648684563168778,0,0.0754547905276979,0,0.0641983183903567,0.0563460238323209,0.00916093523155341,0.0831314843802081,0,0,0,0.00454251559359998,0,0
"SEQC_NB148",0.00124964944838011,0.00504738101516559,0,0,0,0.388539188632155,0,0.135735542691578,0.0745433929903659,0,0.0103698889404907,0,0.0570891902687771,0.179023270982526,0.00999909747807052,0.123778942490458,0,0,0.0129976030481638,0,0.00162685201387035,0
"SEQC_NB149",0,0.0107524925418312,0,0.0129280430906881,0,0.30231302302491,0,0.0842993358068862,0.0639340241817081,0,0.0791472519613902,0.0428089815616383,0,0.319847213436014,0.0145495334468514,0.0403266811911472,0.00270155587837488,0,0,0.0154820351446143,0,0.010909828733946
"SEQC_NB150",0.0960994624039817,0,0.00831639517809523,0.126818284340734,0,0.108030386809998,0,0.0235861062439452,0.0992177969840507,0,0,0.0207994704976095,0.0217405603764463,0.160980781519805,0.0314596977717276,0.293103242017761,0,0,0.00984781585584511,0,0,0
"SEQC_NB151",0.0477335731852071,0,0.125108221159096,0.0859828676266476,0,0,0,0.111625158159677,0.0669374315071428,0,0.0232290342962059,0.0308082182825482,0.00643018159965777,0.253561899893392,0.0262128689830341,0.221391819634783,0,0,0,0.000978725672608469,0,0
"SEQC_NB152",0.120558620277554,0,0.00140255183966128,0.203323516605312,0,0.124016042277673,0,0.124109608317421,0.0599409537612187,0,0,0.0365843736894908,0.0429936253422828,0.1296635852204,0.00660003861159938,0.150807084057388,0,0,0,0,0,0
"SEQC_NB153",0.0929589767229925,0,0,0.329366993791083,0,0.0423895398387519,0,0.16023279695269,0.0705589927431018,0,0.0153912657928999,0,0.0221173943400017,0.0307224070633698,0.0604397648736033,0.175821867881506,0,0,0,0,0,0
"SEQC_NB154",0.00645929069828032,0.00391127166845003,0,0.0449875532303083,0,0.378085242361464,0,0.0321437731048807,0.0644382069997654,0,0.0103855630801204,0,0,0.190778572879769,0.0254058930557465,0.220145758504789,0,0,0.0232588744164259,0,0,0
"SEQC_NB155",0.033620146677219,0,0.00152800673854884,0.137363664961421,0,0.137832958667047,0,0.0675350298867499,0.0123288506202867,0,0.0741701713934876,0.0159236244245892,0.0536831160142522,0.139449911974818,0.016572911022656,0.285814674190986,0,0,0.0241769334279375,0,0,0
"SEQC_NB156",0.0529158423168476,0,0.00210410489670859,0.0439599007603089,0,0.232380660900808,0,0.0627435396982489,0.0494098107907298,0,0.0202656675718396,0.0231024296592859,0.0877582735716405,0.331303704916737,0,0.0746058222006298,0,0,0,0.019450242716215,0,0
"SEQC_NB157",0.27520959375864,0.066586702116183,0,0.131339444120141,0,0.146798174353269,0,0.0382082524593212,0.0491931199500337,0,0.0460757510461162,0,0.0250083961832844,0.0860340868811202,0.0105711650907584,0.110897625916413,0,0.00592087107680047,0,0.00815681704791986,0,0
"SEQC_NB158",0.0191988868979603,0,0.0161908116260736,0.401229609456153,0.038970891751055,0,0,0.0427374182841317,0.118308830648839,0,0.0396162521167165,0,0.0201784991762346,0.058942269461947,0.00622400254513313,0.226812030552416,0.0115904974833396,0,0,0,0,0
"SEQC_NB159",0.0529794742390417,0,0,0.0646222161539489,0,0.201522379588888,0,0.0110698250524783,0.00276908223387008,0,0,0.0210955358343495,0.185316582905622,0,0.0138918768811691,0.401211469559272,0,0.0170491987716956,0,0.0115326049941827,0,0.0169397537854826
"SEQC_NB160",0.0420262144760294,0,0,0.124379531770817,0,0.0855934381105303,0,0.109086048805841,0.0211793982999481,0,0,0.0502609166747334,0.034826760586546,0,0.0152609618958522,0.497004185607331,0,0,0.0203825437723714,0,0,0
"SEQC_NB161",0.142572156260774,0,0,0.242260882482439,0,0.00871292766122284,0,0.0285340365935871,0.0575670251117141,0,0.00118443823645894,0.0333222209159324,0.0501051761534402,0.0892903186892469,0.0102444504879119,0.328124061558797,0,0.00371717074686414,0.00436513510161052,0,0,0
"SEQC_NB162",0.00536734759262462,0.0113408097225897,0,0,0,0.401163344458729,0,0.0260437973689814,0.0560588699599565,0,0.0546784067244295,0.0235731118749011,0.120327596604062,0,0.0360218161320486,0.197245318261655,0,0,0.0681795813000228,0,0,0
"SEQC_NB163",0.000625807068649162,0,0.00417957835760162,0,0,0.258782167074917,0,0.210242787672305,0.0911445277710643,0,0.0256289193123123,0,0.0417924464637608,0.157620584212777,0,0.186917576807692,0,0.0220917354140284,0,0,0.000973869844892301,0
"SEQC_NB164",0.0390748510232925,0,0,0.162412124972445,0,0.0658162536160078,0,0.129427786393351,0.0321527458771183,0,0.0177276015632899,0,0.0223131214186699,0.127129884673886,0.086675351467215,0.293956952899028,0,0,0.0233133260956972,0,0,0
"SEQC_NB165",0.00794732640133406,0.00705388010262783,0,0.17427803060404,0,0.0434003732672311,0,0.0972911778579041,0.0310030248638752,0,0,0.0329498620889903,0.011858115669911,0.311065797181889,0.0329056014030606,0.211757282977521,0,0,0.0384895275816163,0,0,0
"SEQC_NB166",0.0808924132932386,0,0,0.182172413529942,0,0.0675940539559594,0,0.0496451590150981,0.0436287634101945,0,0.00973616532726491,0.0192668090409617,0.0418840908229484,0.129164932293655,0.01934280725371,0.347566066356993,0,0,0.00910632570003434,0,0,0
"SEQC_NB167",0.0800261388703363,0,0,0.137162477357962,0,0.206256058611795,0,0.0588343731439934,0.054013799821328,0,0.0432059770233387,0,0.0178072555837871,0.0898531435005291,0.0533775037305601,0.254374710601055,0,0,0.00508856175531533,0,0,0
"SEQC_NB168",0.110218707569038,0,0,0.130606490592266,0.0239745915450056,0.152910636565873,0,0.0100909792166332,0.0437911659514821,0,0.108676240005795,0,0.0714341964921141,0,0.00806995732681651,0.304839989542144,0,0.00582757716873083,0.0179316305326685,0,0.0116278374914325,0
"SEQC_NB169",0.0317457634511495,0,0.00737441258387164,0,0,0.168335083888304,0,0.0900079491351001,0.0590397749348769,0,0,0.0538062490621592,0,0.320090208364052,0.0167379823874144,0.224817673972716,0,0,0.0280449022203563,0,0,0
"SEQC_NB170",0.0315757031744669,0,0.0077549587146001,0.124803479988608,0,0.11722672069024,0,0.0652688829001572,0.027541072424359,0,0.0607363816332953,0.0107268704364673,0.0633026213653082,0.113710564654866,0.00397757494712984,0.346085294512183,0,0,0.0272898745583185,0,0,0
"SEQC_NB171",0.04040113148502,0,0.126790612692374,0.243215719890425,0.0756339711311149,0.0305491214845004,0,0,0.0486751994113938,0,0,0.0342439689452011,0.0120246122869203,0.134625158426236,0.0127140861061814,0.241126418140633,0,0,0,0,0,0
"SEQC_NB172",0,0.00121426334180763,0,0,0,0.445827951497902,0,0.036454367734989,0.0909112005898313,0,0.0363440461821442,0.0216654417710381,0,0.178889674061709,0.00467741856471203,0.184002162461898,1.34737939692484e-05,0,0,0,0,0
"SEQC_NB173",0.00141068726103191,0.00367866382885151,0,0,0,0.444989822633266,0,0.0935263112898144,0.00869713122801832,0,0.0344487739317526,0.0391983424108821,0.00606420639035841,0.251610417868549,0,0.11268516673049,0,0,0.00369047642698591,0,0,0
"SEQC_NB174",0.0338099436192867,0,0,0.0882394867720428,0,0.063407288685784,0,0.0935832118944045,0.097903336045812,0,0,0.0461794947425657,0.00811050222806813,0.149228599683897,0.00225148770211907,0.214758420505392,0.171489118397934,0.0193672957845722,0.0116718139381223,0,0,0
"SEQC_NB175",0.0215113181677222,0,0,0,0,0.398676774055879,0,0.0454561673334726,0.0815524302190372,0,0.0705827403764016,0,0,0.267863841326755,0.0103521913990949,0.0622694584786173,0,0,0,0.0382598791777965,0,0.00347519946522338
"SEQC_NB176",0.129022831819584,0,0,0.199026676730819,0,0.0852748230558788,0,0.0565264685921219,0.0889246535418527,0,0.0420312221196129,0,0.0406260682272291,0.131943763591557,0.0473564922861304,0.172844943842804,0,0,0.0064220561924101,0,0,0
"SEQC_NB177",0.136461090203431,0,0.000151142017121888,0.073658890292776,0,0.16332105787436,0,0.093462140089838,0.0254687625362894,0,0,0.0655930058582192,0.0373929099883381,0.0829137577056499,0.017686121651043,0.270417154058762,0,0,0.0334739677241711,0,0,0
"SEQC_NB178",0.00496699973522515,0.00600213222247389,0,0.0293411624502291,0,0.244258572530907,0,0.0969010822182471,0.0872421959992008,0,0.0497205814025998,0.00909187135667643,0,0.275775843907041,0.0422748598292024,0.124005212753787,0,0,0.0304194855944104,0,0,0
"SEQC_NB179",0.108101790457622,0,0.00131220531263765,0.15548801084413,0,0.11076310227381,0,0.0863430786205142,0.0757085655437476,0,0.0171198229755666,0,0.0495909741631623,0.0892680959954989,0.0654432186919143,0.240861135121396,0,0,0,0,0,0
"SEQC_NB180",2.55944202746676e-05,0.00611628124255501,0,0.000441186045882766,0,0.419696313623546,0,0.106323564604,0.0492557398166802,0,0.0229236771115088,0.0372106812896374,0.0608655153499744,0.126279155439914,0.00156808080075647,0.156010632235228,0,0,0.0132835780200418,0,0,0
"SEQC_NB181",0.055962359241295,0.0133064299057717,0,0.0229828990258852,0.047731477551591,0.294623616604628,0,0.0274302544975009,0.049307674884409,0,0.122853454979219,0,0.0704670158257554,0.182074590550805,0.0218433564424205,0.0692863253957426,0.00257443536314441,0,0.0195561097318319,0,0,0
"SEQC_NB182",0.00537176898787063,0.00838000979780683,0,0,0,0.345651895678742,0,0.0326523616763635,0.0567320742728676,0,0.0686715216847378,0.0344966640221466,0.0453890381591831,0.182273691299357,0.00336693070641004,0.183427837551016,0.0254761257727483,0,0.0081100803907509,0,0,0
"SEQC_NB183",0.045855802188999,0.00373065622360792,0,0.274630738936779,0.0883883246407649,0,0,0.103880657902167,0.122532836807042,0,0.0532168890771889,0,0.0375980785035993,0.0324794478588144,0.0277958863830131,0.190023485044416,0,0.0198671964336086,0,0,0,0
"SEQC_NB184",0.0601915949214392,0,0,0.261686230854645,0,0.0462965850635783,0,0.0524859040780487,0.0736747488645488,0,0.0512394592316347,0,0.0800912733321794,0.239939093104379,0.025166991797014,0.10450016858552,0,0,0,0.00472795016701296,0,0
"SEQC_NB185",0.0648448390468803,0,0.0178590010711461,0.109849025410717,0,0.0837437639669072,0,0.0577305117618029,0.0541018723374481,0,0.0453523044216306,0.0105247439523777,0.0539228367944065,0.330245413274789,0.0203190347072957,0.140416149703586,0,0,0.0110905035510122,0,0,0
"SEQC_NB186",0.0506601527127025,0.00767119799346845,0,0.137294465764711,0,0.0467389215247873,0,0.139730284327159,0.054549413263534,0,0.012714384328059,0.0594965618913906,0.00280197631959797,0.280615736603692,0.0285673994737499,0.176614003408484,0,0,0.00254550238866336,0,0,0
"SEQC_NB187",0.00188606991871258,0.00547449969437067,0,0.0235059482856048,0,0.309722541624285,0,0.166863781268863,0.0792046180809267,0,0.0265016902012835,0.0203879837686731,0,0.245310822766263,0,0.096444314109643,0.00605665879223184,0,0,0.0186410714891428,0,0
"SEQC_NB188",0.00769323314728131,0.0186974089661564,0,0,0,0.448479052975096,0,0.0310859455002104,0.0533453648254596,0,0.0146772450695762,0.0263335297224514,0.0433558534289519,0.223651060473829,0.0149631848332514,0.0345278822706229,0,0,0,0.0712766462628733,0.0119135925242402,0
"SEQC_NB189",0.0062205313896055,0,0,0.188697334363931,0,0.239233635380052,0,0.116327622731946,0,0,0,0.061146717447517,0.0540570405846418,0.00684197963722597,0,0.308873517838161,0,0,0.0186016206269195,0,0,0
"SEQC_NB190",0.238564614044355,0,0.00675218576469468,0.205957355095339,0,0.052280478698508,0,0.112939227368192,0.107151253107625,0,0.0243024561901091,0.0018505656151268,0.026678462818364,0.0896027881945651,0.0512394549110317,0.0692911995409359,0,0.000874397941952884,0.0125155607092008,0,0,0
"SEQC_NB191",0.130479441230766,0,0,0.210147672008537,0,0.173411046158163,0,0.138122803284052,0.0468194147077334,0,0.053784304402567,0,0.0235223791719795,0.0860126083654228,0.0413737986496131,0.0963265320211653,0,0,0,0,0,0
"SEQC_NB192",0.00175349867613298,0.00985428095530504,0,0,0,0.30635225073602,0,0.0489573350964549,0.0899066231220382,0,0.126004648520133,0,0.0896236074490593,0.233170432461976,0.0537031810133519,0.030030148467829,0.0106439935016994,0,0,0,0,0
"SEQC_NB193",0.104113167598358,0,0,0.240870249010112,0,0.0272774929842194,0,0.0492380547075705,0.0624996129797739,0,0.0468654815563431,0,0.0885204510784113,0.129126277332475,0.0665026321948053,0.184986580557931,0,0,0,0,0,0
"SEQC_NB194",0.0115216883268737,0,0.00119554698550788,0.0709409175706753,0,0.356996961991666,0,0.0258992359202505,0.125840886085154,0,0.0325448440984532,0,0.0642723704049657,0.0544522427740791,0.0218850180860147,0.165237836235817,0.00244817698658307,0,0.0667642745339596,0,0,0
"SEQC_NB195",0.126576254286775,0,0,0,0,0.186508369271168,0,0.124070829958895,0.00679374271710418,0,0.0366108310687371,0.00819657904865231,0.0497624341775376,0.168955436792842,0.0181450159781014,0.274380506700187,0,0,0,0,0,0
"SEQC_NB196",0.106860593817929,0,0,0,0,0.28740459350315,0,0.0324513923830771,0.118507104402529,0,0.0857742004291838,0,0.060118907024484,0,0.0120508765555137,0.293272132625752,0,0.00356019925838174,0,0,0,0
"SEQC_NB197",0,0.064293998590929,0,0,0,0.327576372017956,0,0.320895957312651,0,0,0,0.0202295783739743,0.185039553490952,0.0291552307065808,0,0.0129654880733804,0,0.00597972307332799,0,0,0.033864098360248,0
"SEQC_NB198",0.0801182474730276,0,0.0403170570289178,0.0849853275881701,0,0.110507945942805,0,0.0317403214765271,0.0485790579553803,0,0.00302314141806143,0.0283727434659494,0.110291571838463,0.0778633791774495,0.0840116928467287,0.260315353474837,0,0,0.0120591279680968,0,0,0.027815032345587
